consumptionQuantity1,consumptionQuantity2,consumptionValue,consumptionCIFValue,cifValue,date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
146902.0,0.0,466858.0,470208.0,3350.0,200908,MX,0203294000,47,47,70,70,146902.0,0.0,466858.0,8,2009
4288.0,0.0,14180.0,14181.0,1.0,200909,MX,0203194010,47,47,70,70,4288.0,0.0,14180.0,9,2009
3146.0,0.0,3022.0,3023.0,1.0,200909,MX,0203194090,47,47,70,70,3146.0,0.0,3022.0,9,2009
185475.0,0.0,495466.0,498400.0,2934.0,200909,MX,0203294000,47,47,70,70,185475.0,0.0,495466.0,9,2009
4240.0,0.0,14021.0,14022.0,1.0,200910,MX,0203194010,47,47,70,70,4240.0,0.0,14021.0,10,2009
3527.0,0.0,9499.0,9500.0,1.0,200910,MX,0203194090,47,47,70,70,3527.0,0.0,9499.0,10,2009
287119.0,0.0,789177.0,793609.0,4432.0,200910,MX,0203294000,47,47,70,70,287119.0,0.0,789177.0,10,2009
4581.0,0.0,15150.0,15151.0,1.0,200911,MX,0203194010,47,47,70,70,4581.0,0.0,15150.0,11,2009
12767.0,0.0,46509.0,46861.0,352.0,200911,MX,0203194090,47,47,70,70,12767.0,0.0,46509.0,11,2009
259762.0,0.0,610969.0,615971.0,5002.0,200911,MX,0203294000,47,47,70,70,259762.0,0.0,610969.0,11,2009
5417.0,0.0,17912.0,17913.0,1.0,200912,MX,0203194010,47,47,70,70,5417.0,0.0,17912.0,12,2009
36860.0,0.0,60550.0,60554.0,4.0,200912,MX,0203194090,47,47,70,70,36860.0,0.0,60550.0,12,2009
268737.0,0.0,710737.0,714820.0,4083.0,200912,MX,0203294000,47,47,70,70,268737.0,0.0,710737.0,12,2009
4543.0,0.0,6816.0,6817.0,1.0,201001,MX,0203194010,47,47,70,70,4543.0,0.0,6816.0,1,2010
4854.0,0.0,25053.0,25055.0,2.0,201001,MX,0203194090,47,47,70,70,4854.0,0.0,25053.0,1,2010
218031.0,0.0,533094.0,537076.0,3982.0,201001,MX,0203294000,47,47,70,70,218031.0,0.0,533094.0,1,2010
2394.0,0.0,8181.0,8182.0,1.0,201002,MX,0203194010,47,47,70,70,2394.0,0.0,8181.0,2,2010
35692.0,0.0,47307.0,47310.0,3.0,201002,MX,0203194090,47,47,70,70,35692.0,0.0,47307.0,2,2010
150887.0,0.0,504323.0,507126.0,2803.0,201002,MX,0203294000,47,47,70,70,150887.0,0.0,504323.0,2,2010
3197.0,0.0,10925.0,10926.0,1.0,201003,MX,0203194010,47,47,70,70,3197.0,0.0,10925.0,3,2010
5956.0,0.0,7675.0,7676.0,1.0,201003,MX,0203194090,47,47,70,70,5956.0,0.0,7675.0,3,2010
288241.0,0.0,912429.0,918410.0,5981.0,201003,MX,0203294000,47,47,70,70,288241.0,0.0,912429.0,3,2010
3235.0,0.0,11055.0,11058.0,3.0,201004,MX,0203194010,47,47,70,70,3235.0,0.0,11055.0,4,2010
19944.0,0.0,28726.0,28729.0,3.0,201004,MX,0203194090,47,47,70,70,19944.0,0.0,28726.0,4,2010
307729.0,0.0,1052983.0,1058916.0,5933.0,201004,MX,0203294000,47,47,70,70,307729.0,0.0,1052983.0,4,2010
4898.0,0.0,16380.0,16383.0,3.0,201005,MX,0203194010,47,47,70,70,4898.0,0.0,16380.0,5,2010
10862.0,0.0,9434.0,9436.0,2.0,201005,MX,0203194090,47,47,70,70,10862.0,0.0,9434.0,5,2010
264765.0,0.0,969087.0,972155.0,3068.0,201005,MX,0203294000,47,47,70,70,264765.0,0.0,969087.0,5,2010
1142.0,0.0,4074.0,4075.0,1.0,201006,MX,0203194090,47,47,70,70,1142.0,0.0,4074.0,6,2010
1711.0,0.0,8989.0,9033.0,44.0,201006,MX,0203292000,47,47,70,70,1711.0,0.0,8989.0,6,2010
244837.0,0.0,927728.0,932318.0,4590.0,201006,MX,0203294000,47,47,70,70,244837.0,0.0,927728.0,6,2010
295706.0,0.0,1031296.0,1034948.0,3652.0,201007,MX,0203294000,47,47,70,70,295706.0,0.0,1031296.0,7,2010
994.0,0.0,2810.0,2820.0,10.0,201008,MX,0203192090,47,47,70,70,994.0,0.0,2810.0,8,2010
21217.0,0.0,27727.0,27730.0,3.0,201008,MX,0203194090,47,47,70,70,21217.0,0.0,27727.0,8,2010
330716.0,0.0,1120931.0,1128421.0,7490.0,201008,MX,0203294000,47,47,70,70,330716.0,0.0,1120931.0,8,2010
9186.0,0.0,33417.0,33419.0,2.0,201009,MX,0203194010,47,47,70,70,9186.0,0.0,33417.0,9,2010
20809.0,0.0,37729.0,37731.0,2.0,201009,MX,0203194090,47,47,70,70,20809.0,0.0,37729.0,9,2010
311358.0,0.0,1013027.0,1017441.0,4414.0,201009,MX,0203294000,47,47,70,70,311358.0,0.0,1013027.0,9,2010
1972.0,0.0,8680.0,8699.0,19.0,201010,MX,0203192090,47,47,70,70,1972.0,0.0,8680.0,10,2010
8111.0,0.0,29367.0,29369.0,2.0,201010,MX,0203194010,47,47,70,70,8111.0,0.0,29367.0,10,2010
328061.0,0.0,1137775.0,1143974.0,6199.0,201010,MX,0203294000,47,47,70,70,328061.0,0.0,1137775.0,10,2010
872.0,0.0,2786.0,2787.0,1.0,201011,MX,0203194010,47,47,70,70,872.0,0.0,2786.0,11,2010
15039.0,0.0,32356.0,32359.0,3.0,201011,MX,0203194090,47,47,70,70,15039.0,0.0,32356.0,11,2010
323913.0,0.0,1154544.0,1161423.0,6879.0,201011,MX,0203294000,47,47,70,70,323913.0,0.0,1154544.0,11,2010
871.0,0.0,3746.0,3756.0,10.0,201012,MX,0203192090,47,47,70,70,871.0,0.0,3746.0,12,2010
13169.0,0.0,40460.0,40462.0,2.0,201012,MX,0203194010,47,47,70,70,13169.0,0.0,40460.0,12,2010
6981.0,0.0,13930.0,13931.0,1.0,201012,MX,0203194090,47,47,70,70,6981.0,0.0,13930.0,12,2010
11802.0,0.0,29955.0,29958.0,3.0,201012,MX,0203221000,47,47,70,70,11802.0,0.0,29955.0,12,2010
4362.0,0.0,7020.0,7023.0,3.0,201012,MX,0203292000,47,47,70,70,4362.0,0.0,7020.0,12,2010
480248.0,0.0,1613920.0,1621445.0,7525.0,201012,MX,0203294000,47,47,70,70,480248.0,0.0,1613920.0,12,2010
868.0,0.0,3543.0,3551.0,8.0,201101,MX,0203192090,47,47,70,70,868.0,0.0,3543.0,1,2011
2174.0,0.0,7331.0,7332.0,1.0,201101,MX,0203194010,47,47,70,70,2174.0,0.0,7331.0,1,2011
2191.0,0.0,2015.0,2016.0,1.0,201101,MX,0203194090,47,47,70,70,2191.0,0.0,2015.0,1,2011
7732.0,0.0,22978.0,23041.0,63.0,201101,MX,0203221000,47,47,70,70,7732.0,0.0,22978.0,1,2011
10580.0,0.0,31442.0,31529.0,87.0,201101,MX,0203292000,47,47,70,70,10580.0,0.0,31442.0,1,2011
356922.0,0.0,1135387.0,1142667.0,7280.0,201101,MX,0203294000,47,47,70,70,356922.0,0.0,1135387.0,1,2011
2013.0,0.0,7102.0,7103.0,1.0,201102,MX,0203194010,47,47,70,70,2013.0,0.0,7102.0,2,2011
25429.0,0.0,90511.0,91263.0,752.0,201102,MX,0203194090,47,47,70,70,25429.0,0.0,90511.0,2,2011
350971.0,0.0,1245365.0,1255094.0,9729.0,201102,MX,0203294000,47,47,70,70,350971.0,0.0,1245365.0,2,2011
1720.0,0.0,7392.0,7407.0,15.0,201103,MX,0203192090,47,47,70,70,1720.0,0.0,7392.0,3,2011
2177.0,0.0,2015.0,2016.0,1.0,201103,MX,0203194090,47,47,70,70,2177.0,0.0,2015.0,3,2011
408121.0,0.0,1564769.0,1574218.0,9449.0,201103,MX,0203294000,47,47,70,70,408121.0,0.0,1564769.0,3,2011
8302.0,0.0,11050.0,11051.0,1.0,201104,MX,0203194090,47,47,70,70,8302.0,0.0,11050.0,4,2011
289005.0,0.0,1145389.0,1150608.0,5219.0,201104,MX,0203294000,47,47,70,70,289005.0,0.0,1145389.0,4,2011
3236.0,0.0,8068.0,8069.0,1.0,201105,MX,0203194090,47,47,70,70,3236.0,0.0,8068.0,5,2011
345139.0,0.0,1343337.0,1348856.0,5519.0,201105,MX,0203294000,47,47,70,70,345139.0,0.0,1343337.0,5,2011
1632.0,0.0,6476.0,6478.0,2.0,201106,MX,0203194010,47,47,70,70,1632.0,0.0,6476.0,6,2011
393617.0,0.0,1495705.0,1501450.0,5745.0,201106,MX,0203294000,47,47,70,70,393617.0,0.0,1495705.0,6,2011
1547.0,0.0,6242.0,6243.0,1.0,201107,MX,0203194010,47,47,70,70,1547.0,0.0,6242.0,7,2011
313637.0,0.0,1177485.0,1182041.0,4556.0,201107,MX,0203294000,47,47,70,70,313637.0,0.0,1177485.0,7,2011
2396.0,0.0,9823.0,9825.0,2.0,201108,MX,0203194010,47,47,70,70,2396.0,0.0,9823.0,8,2011
318339.0,0.0,1188842.0,1195173.0,6331.0,201108,MX,0203294000,47,47,70,70,318339.0,0.0,1188842.0,8,2011
1503.0,0.0,7477.0,7491.0,14.0,201109,MX,0203192090,47,47,70,70,1503.0,0.0,7477.0,9,2011
2054.0,0.0,8420.0,8422.0,2.0,201109,MX,0203194010,47,47,70,70,2054.0,0.0,8420.0,9,2011
399582.0,0.0,1532277.0,1537190.0,4913.0,201109,MX,0203294000,47,47,70,70,399582.0,0.0,1532277.0,9,2011
1866.0,0.0,4936.0,4973.0,37.0,201110,MX,0203194090,47,47,70,70,1866.0,0.0,4936.0,10,2011
14894.0,0.0,66811.0,66947.0,136.0,201110,MX,0203292000,47,47,70,70,14894.0,0.0,66811.0,10,2011
431032.0,0.0,1801924.0,1813088.0,11164.0,201110,MX,0203294000,47,47,70,70,431032.0,0.0,1801924.0,10,2011
2604.0,0.0,11916.0,11937.0,21.0,201111,MX,0203194010,47,47,70,70,2604.0,0.0,11916.0,11,2011
952.0,0.0,2487.0,2540.0,53.0,201111,MX,0203194090,47,47,70,70,952.0,0.0,2487.0,11,2011
473875.0,0.0,1784567.0,1826183.0,41616.0,201111,MX,0203294000,47,47,70,70,473875.0,0.0,1784567.0,11,2011
3983.0,0.0,10672.0,10824.0,152.0,201112,MX,0203194090,47,47,70,70,3983.0,0.0,10672.0,12,2011
489471.0,0.0,1915180.0,1955233.0,40053.0,201112,MX,0203294000,47,47,70,70,489471.0,0.0,1915180.0,12,2011
1751.0,0.0,7163.0,7243.0,80.0,201201,MX,0203194010,47,47,70,70,1751.0,0.0,7163.0,1,2012
1361.0,0.0,11628.0,11978.0,350.0,201201,MX,0203292000,47,47,70,70,1361.0,0.0,11628.0,1,2012
459187.0,0.0,1758614.0,1824877.0,66263.0,201201,MX,0203294000,47,47,70,70,459187.0,0.0,1758614.0,1,2012
1354.0,0.0,5551.0,5622.0,71.0,201202,MX,0203194090,47,47,70,70,1354.0,0.0,5551.0,2,2012
419397.0,0.0,1590893.0,1640503.0,49610.0,201202,MX,0203294000,47,47,70,70,419397.0,0.0,1590893.0,2,2012
16776.0,0.0,56850.0,62535.0,5685.0,201203,MX,0203194090,47,47,70,70,16776.0,0.0,56850.0,3,2012
1498.0,0.0,11504.0,11854.0,350.0,201203,MX,0203292000,47,47,70,70,1498.0,0.0,11504.0,3,2012
569693.0,0.0,2128300.0,2206164.0,77864.0,201203,MX,0203294000,47,47,70,70,569693.0,0.0,2128300.0,3,2012
592.0,0.0,2426.0,2459.0,33.0,201204,MX,0203194010,47,47,70,70,592.0,0.0,2426.0,4,2012
12618.0,0.0,45004.0,49505.0,4501.0,201204,MX,0203194090,47,47,70,70,12618.0,0.0,45004.0,4,2012
419609.0,0.0,1563745.0,1624817.0,61072.0,201204,MX,0203294000,47,47,70,70,419609.0,0.0,1563745.0,4,2012
110052.0,0.0,448588.0,493446.0,44858.0,201205,MX,0203194090,47,47,70,70,110052.0,0.0,448588.0,5,2012
358067.0,0.0,1354801.0,1371284.0,16483.0,201205,MX,0203294000,47,47,70,70,358067.0,0.0,1354801.0,5,2012
123535.0,0.0,496764.0,546032.0,49268.0,201206,MX,0203194090,47,47,70,70,123535.0,0.0,496764.0,6,2012
681.0,0.0,5900.0,5950.0,50.0,201206,MX,0203292000,47,47,70,70,681.0,0.0,5900.0,6,2012
364613.0,0.0,1343789.0,1350707.0,6918.0,201206,MX,0203294000,47,47,70,70,364613.0,0.0,1343789.0,6,2012
136328.0,0.0,534092.0,587499.0,53407.0,201207,MX,0203194090,47,47,70,70,136328.0,0.0,534092.0,7,2012
366098.0,0.0,1267219.0,1272319.0,5100.0,201207,MX,0203294000,47,47,70,70,366098.0,0.0,1267219.0,7,2012
121850.0,0.0,491168.0,540285.0,49117.0,201208,MX,0203194090,47,47,70,70,121850.0,0.0,491168.0,8,2012
681.0,0.0,5900.0,6030.0,130.0,201208,MX,0203292000,47,47,70,70,681.0,0.0,5900.0,8,2012
347287.0,0.0,1188736.0,1195066.0,6330.0,201208,MX,0203294000,47,47,70,70,347287.0,0.0,1188736.0,8,2012
106354.0,0.0,442771.0,485494.0,42723.0,201209,MX,0203194090,47,47,70,70,106354.0,0.0,442771.0,9,2012
382280.0,0.0,1438637.0,1443196.0,4559.0,201209,MX,0203294000,47,47,70,70,382280.0,0.0,1438637.0,9,2012
105316.0,0.0,429744.0,472718.0,42974.0,201210,MX,0203194090,47,47,70,70,105316.0,0.0,429744.0,10,2012
386452.0,0.0,1400637.0,1404572.0,3935.0,201210,MX,0203294000,47,47,70,70,386452.0,0.0,1400637.0,10,2012
69595.0,0.0,295825.0,325409.0,29584.0,201211,MX,0203194090,47,47,70,70,69595.0,0.0,295825.0,11,2012
400548.0,0.0,1588515.0,1592540.0,4025.0,201211,MX,0203294000,47,47,70,70,400548.0,0.0,1588515.0,11,2012
42972.0,0.0,181546.0,199700.0,18154.0,201212,MX,0203194090,47,47,70,70,42972.0,0.0,181546.0,12,2012
419674.0,0.0,1628740.0,1635853.0,7113.0,201212,MX,0203294000,47,47,70,70,419674.0,0.0,1628740.0,12,2012
400932.0,0.0,1512149.0,1541433.0,29284.0,201301,MX,0203294000,47,47,70,70,400932.0,0.0,1512149.0,1,2013
412717.0,0.0,1643956.0,1656593.0,12637.0,201302,MX,0203294000,47,47,70,70,412717.0,0.0,1643956.0,2,2013
390064.0,0.0,1480971.0,1493018.0,12047.0,201303,MX,0203294000,47,47,70,70,390064.0,0.0,1480971.0,3,2013
389297.0,0.0,1465987.0,1483149.0,17162.0,201304,MX,0203294000,47,47,70,70,389297.0,0.0,1465987.0,4,2013
18001.0,0.0,75400.0,75403.0,3.0,201305,MX,0203292000,47,47,70,70,18001.0,0.0,75400.0,5,2013
361472.0,0.0,1454694.0,1478714.0,24020.0,201305,MX,0203294000,47,47,70,70,361472.0,0.0,1454694.0,5,2013
54141.0,0.0,230355.0,230364.0,9.0,201306,MX,0203292000,47,47,70,70,54141.0,0.0,230355.0,6,2013
347333.0,0.0,1320081.0,1335092.0,15011.0,201306,MX,0203294000,47,47,70,70,347333.0,0.0,1320081.0,6,2013
90182.0,0.0,411647.0,411662.0,15.0,201307,MX,0203292000,47,47,70,70,90182.0,0.0,411647.0,7,2013
276778.0,0.0,1053636.0,1056381.0,2745.0,201307,MX,0203294000,47,47,70,70,276778.0,0.0,1053636.0,7,2013
451405.0,0.0,1783675.0,1791411.0,7736.0,201308,MX,0203294000,47,47,70,70,451405.0,0.0,1783675.0,8,2013
448932.0,0.0,1800702.0,1812883.0,12181.0,201309,MX,0203294000,47,47,70,70,448932.0,0.0,1800702.0,9,2013
499179.0,0.0,1922481.0,1925878.0,3397.0,201310,MX,0203294000,47,47,70,70,499179.0,0.0,1922481.0,10,2013
645189.0,0.0,2551731.0,2555726.0,3995.0,201311,MX,0203294000,47,47,70,70,645189.0,0.0,2551731.0,11,2013
765527.0,0.0,2874156.0,2878755.0,4599.0,201312,MX,0203294000,47,47,70,70,765527.0,0.0,2874156.0,12,2013
776545.0,0.0,3126463.0,3131741.0,5278.0,201401,MX,0203294000,47,47,70,70,776545.0,0.0,3126463.0,1,2014
550006.0,0.0,2060533.0,2065927.0,5394.0,201402,MX,0203294000,47,47,70,70,550006.0,0.0,2060533.0,2,2014
474742.0,0.0,1867109.0,1872277.0,5168.0,201403,MX,0203294000,47,47,70,70,474742.0,0.0,1867109.0,3,2014
1847.0,0.0,4175.0,4178.0,3.0,201404,MX,0203229000,47,47,70,70,1847.0,0.0,4175.0,4,2014
434469.0,0.0,1876762.0,1881577.0,4815.0,201404,MX,0203294000,47,47,70,70,434469.0,0.0,1876762.0,4,2014
559130.0,0.0,2607109.0,2612539.0,5430.0,201405,MX,0203294000,47,47,70,70,559130.0,0.0,2607109.0,5,2014
679932.0,0.0,3028333.0,3034516.0,6183.0,201406,MX,0203294000,47,47,70,70,679932.0,0.0,3028333.0,6,2014
601768.0,0.0,2762572.0,2769353.0,6781.0,201407,MX,0203294000,47,47,70,70,601768.0,0.0,2762572.0,7,2014
584868.0,0.0,2567279.0,2574084.0,6805.0,201408,MX,0203294000,47,47,70,70,584868.0,0.0,2567279.0,8,2014
589462.0,0.0,2480463.0,2486193.0,5730.0,201409,MX,0203294000,47,47,70,70,589462.0,0.0,2480463.0,9,2014
718577.0,0.0,2850103.0,2858128.0,8025.0,201410,MX,0203294000,47,47,70,70,718577.0,0.0,2850103.0,10,2014
759846.0,0.0,3052463.0,3060623.0,8160.0,201411,MX,0203294000,47,47,70,70,759846.0,0.0,3052463.0,11,2014
823241.0,0.0,3159027.0,3166601.0,7574.0,201412,MX,0203294000,47,47,70,70,823241.0,0.0,3159027.0,12,2014
704404.0,0.0,2623764.0,2628470.0,4706.0,201501,MX,0203294000,47,47,70,70,704404.0,0.0,2623764.0,1,2015
622603.0,0.0,2394090.0,2398640.0,4550.0,201502,MX,0203294000,47,47,70,70,622603.0,0.0,2394090.0,2,2015
837697.0,0.0,3042342.0,3050842.0,8500.0,201503,MX,0203294000,47,47,70,70,837697.0,0.0,3042342.0,3,2015
644710.0,0.0,2295921.0,2303129.0,7208.0,201504,MX,0203294000,47,47,70,70,644710.0,0.0,2295921.0,4,2015
771236.0,0.0,2792639.0,2801544.0,8905.0,201505,MX,0203294000,47,47,70,70,771236.0,0.0,2792639.0,5,2015
764522.0,0.0,2729147.0,2737547.0,8400.0,201506,MX,0203294000,47,47,70,70,764522.0,0.0,2729147.0,6,2015
618701.0,0.0,2246508.0,2252420.0,5912.0,201507,MX,0203294000,47,47,70,70,618701.0,0.0,2246508.0,7,2015
805105.0,0.0,2888571.0,2898025.0,9454.0,201508,MX,0203294000,47,47,70,70,805105.0,0.0,2888571.0,8,2015
842604.0,0.0,3092317.0,3101317.0,9000.0,201509,MX,0203294000,47,47,70,70,842604.0,0.0,3092317.0,9,2015
915436.0,0.0,3192237.0,3203615.0,11378.0,201510,MX,0203294000,47,47,70,70,915436.0,0.0,3192237.0,10,2015
868325.0,0.0,3125197.0,3141527.0,16330.0,201511,MX,0203294000,47,47,70,70,868325.0,0.0,3125197.0,11,2015
915684.0,0.0,3402968.0,3418388.0,15420.0,201512,MX,0203294000,47,47,70,70,915684.0,0.0,3402968.0,12,2015
721057.0,0.0,2585377.0,2594028.0,8651.0,201601,MX,0203294000,47,47,70,70,721057.0,0.0,2585377.0,1,2016
1158108.0,0.0,4164507.0,4182258.0,17751.0,201602,MX,0203294000,47,47,70,70,1158108.0,0.0,4164507.0,2,2016
897573.0,0.0,3122382.0,3145545.0,23163.0,201603,MX,0203294000,47,47,70,70,897573.0,0.0,3122382.0,3,2016
953750.0,0.0,3480871.0,3505958.0,25087.0,201604,MX,0203294000,47,47,70,70,953750.0,0.0,3480871.0,4,2016
1038233.0,0.0,3712217.0,3751858.0,39641.0,201605,MX,0203294000,47,47,70,70,1038233.0,0.0,3712217.0,5,2016
977360.0,0.0,3571076.0,3597879.0,26803.0,201606,MX,0203294000,47,47,70,70,977360.0,0.0,3571076.0,6,2016
1016315.0,0.0,3529269.0,3586212.0,56943.0,201607,MX,0203294000,47,47,70,70,1016315.0,0.0,3529269.0,7,2016
980538.0,0.0,3509713.0,3537394.0,27681.0,201608,MX,0203294000,47,47,70,70,980538.0,0.0,3509713.0,8,2016
1059866.0,0.0,3734691.0,3756676.0,21985.0,201609,MX,0203294000,47,47,70,70,1059866.0,0.0,3734691.0,9,2016
1122519.0,0.0,3763070.0,3782565.0,19495.0,201610,MX,0203294000,47,47,70,70,1122519.0,0.0,3763070.0,10,2016
1001598.0,0.0,3331466.0,3360816.0,29350.0,201611,MX,0203294000,47,47,70,70,1001598.0,0.0,3331466.0,11,2016
1006097.0,0.0,3183631.0,3200903.0,17272.0,201612,MX,0203294000,47,47,70,70,1006097.0,0.0,3183631.0,12,2016
1125131.0,0.0,3802532.0,3822885.0,20353.0,201701,MX,0203294000,47,47,70,70,1125131.0,0.0,3802532.0,1,2017
1127351.0,0.0,3979826.0,3999379.0,19553.0,201702,MX,0203294000,47,47,70,70,1127351.0,0.0,3979826.0,2,2017
1083846.0,0.0,3868435.0,3887935.0,19500.0,201703,MX,0203294000,47,47,70,70,1083846.0,0.0,3868435.0,3,2017
1207553.0,0.0,4131145.0,4158795.0,27650.0,201704,MX,0203294000,47,47,70,70,1207553.0,0.0,4131145.0,4,2017
962108.0,0.0,3231981.0,3253929.0,21948.0,201705,MX,0203294000,47,47,70,70,962108.0,0.0,3231981.0,5,2017
1088312.0,0.0,3617355.0,3643989.0,26634.0,201706,MX,0203294000,47,47,70,70,1088312.0,0.0,3617355.0,6,2017
1048617.0,0.0,3500220.0,3521219.0,20999.0,201707,MX,0203294000,47,47,70,70,1048617.0,0.0,3500220.0,7,2017
1263166.0,0.0,4121086.0,4143336.0,22250.0,201708,MX,0203294000,47,47,70,70,1263166.0,0.0,4121086.0,8,2017
1317620.0,0.0,4716282.0,4738441.0,22159.0,201709,MX,0203294000,47,47,70,70,1317620.0,0.0,4716282.0,9,2017
1475881.0,0.0,5261110.0,5287884.0,26774.0,201710,MX,0203294000,47,47,70,70,1475881.0,0.0,5261110.0,10,2017
1584048.0,0.0,5535296.0,5562046.0,26750.0,201711,MX,0203294000,47,47,70,70,1584048.0,0.0,5535296.0,11,2017
1492851.0,0.0,5443909.0,5471236.0,27327.0,201712,MX,0203294000,47,47,70,70,1492851.0,0.0,5443909.0,12,2017
1804572.0,0.0,6309755.0,6341965.0,32210.0,201801,MX,0203294000,47,47,70,70,1804572.0,0.0,6309755.0,1,2018
1500829.0,0.0,5279825.0,5305379.0,25554.0,201802,MX,0203294000,47,47,70,70,1500829.0,0.0,5279825.0,2,2018
1657471.0,0.0,5789394.0,5820383.0,30989.0,201803,MX,0203294000,47,47,70,70,1657471.0,0.0,5789394.0,3,2018
1430520.0,0.0,4809361.0,4835761.0,26400.0,201804,MX,0203294000,47,47,70,70,1430520.0,0.0,4809361.0,4,2018
1473025.0,0.0,5092545.0,5118608.0,26063.0,201805,MX,0203294000,47,47,70,70,1473025.0,0.0,5092545.0,5,2018
9871.0,0.0,22704.0,22784.0,80.0,201806,MX,0203194090,47,47,70,70,9871.0,0.0,22704.0,6,2018
1319809.0,0.0,4245758.0,4267267.0,21509.0,201806,MX,0203294000,47,47,70,70,1319809.0,0.0,4245758.0,6,2018
114750.0,0.0,274518.0,275846.0,1328.0,201807,MX,0203194090,47,47,70,70,114750.0,0.0,274518.0,7,2018
1181858.0,0.0,3961416.0,3982371.0,20955.0,201807,MX,0203294000,47,47,70,70,1181858.0,0.0,3961416.0,7,2018
259319.0,0.0,608710.0,612021.0,3311.0,201808,MX,0203194090,47,47,70,70,259319.0,0.0,608710.0,8,2018
1350686.0,0.0,4669505.0,4693146.0,23641.0,201808,MX,0203294000,47,47,70,70,1350686.0,0.0,4669505.0,8,2018
256750.0,0.0,594371.0,596789.0,2418.0,201809,MX,0203194090,47,47,70,70,256750.0,0.0,594371.0,9,2018
1334761.0,0.0,4554084.0,4579233.0,25149.0,201809,MX,0203294000,47,47,70,70,1334761.0,0.0,4554084.0,9,2018
61312.0,0.0,246776.0,248134.0,1358.0,201810,MX,0203194010,47,47,70,70,61312.0,0.0,246776.0,10,2018
107795.0,0.0,249467.0,250458.0,991.0,201810,MX,0203194090,47,47,70,70,107795.0,0.0,249467.0,10,2018
1947523.0,0.0,6222909.0,6261409.0,38500.0,201810,MX,0203294000,47,47,70,70,1947523.0,0.0,6222909.0,10,2018
63825.0,0.0,256065.0,256769.0,704.0,201811,MX,0203194010,47,47,70,70,63825.0,0.0,256065.0,11,2018
33028.0,0.0,87869.0,88108.0,239.0,201811,MX,0203194090,47,47,70,70,33028.0,0.0,87869.0,11,2018
1383015.0,0.0,4687456.0,4707077.0,19621.0,201811,MX,0203294000,47,47,70,70,1383015.0,0.0,4687456.0,11,2018
32779.0,0.0,139283.0,139736.0,453.0,201812,MX,0203194010,47,47,70,70,32779.0,0.0,139283.0,12,2018
75734.0,0.0,178280.0,178941.0,661.0,201812,MX,0203194090,47,47,70,70,75734.0,0.0,178280.0,12,2018
1809353.0,0.0,6212290.0,6247895.0,35605.0,201812,MX,0203294000,47,47,70,70,1809353.0,0.0,6212290.0,12,2018
41369.0,0.0,164242.0,164932.0,690.0,201901,MX,0203194010,47,47,70,70,41369.0,0.0,164242.0,1,2019
54897.0,0.0,137922.0,138316.0,394.0,201901,MX,0203194090,47,47,70,70,54897.0,0.0,137922.0,1,2019
1839571.0,0.0,5898084.0,5924423.0,26339.0,201901,MX,0203294000,47,47,70,70,1839571.0,0.0,5898084.0,1,2019
52367.0,0.0,204154.0,204972.0,818.0,201902,MX,0203194010,47,47,70,70,52367.0,0.0,204154.0,2,2019
44811.0,0.0,103020.0,103326.0,306.0,201902,MX,0203194090,47,47,70,70,44811.0,0.0,103020.0,2,2019
1901655.0,0.0,5868304.0,5891878.0,23574.0,201902,MX,0203294000,47,47,70,70,1901655.0,0.0,5868304.0,2,2019
38803.0,0.0,158065.0,158435.0,370.0,201903,MX,0203194010,47,47,70,70,38803.0,0.0,158065.0,3,2019
73583.0,0.0,170104.0,170351.0,247.0,201903,MX,0203194090,47,47,70,70,73583.0,0.0,170104.0,3,2019
1803209.0,0.0,5692799.0,5804873.0,112074.0,201903,MX,0203294000,47,47,70,70,1803209.0,0.0,5692799.0,3,2019
48456.0,0.0,193543.0,194420.0,877.0,201904,MX,0203194010,47,47,70,70,48456.0,0.0,193543.0,4,2019
60182.0,0.0,139241.0,139458.0,217.0,201904,MX,0203194090,47,47,70,70,60182.0,0.0,139241.0,4,2019
1693471.0,0.0,5118943.0,5222379.0,103436.0,201904,MX,0203294000,47,47,70,70,1693471.0,0.0,5118943.0,4,2019
27876.0,0.0,121142.0,121776.0,634.0,201905,MX,0203194010,47,47,70,70,27876.0,0.0,121142.0,5,2019
64297.0,0.0,154582.0,154955.0,373.0,201905,MX,0203194090,47,47,70,70,64297.0,0.0,154582.0,5,2019
1856279.0,0.0,6000699.0,6113499.0,112800.0,201905,MX,0203294000,47,47,70,70,1856279.0,0.0,6000699.0,5,2019
60636.0,0.0,250573.0,251975.0,1402.0,201906,MX,0203194010,47,47,70,70,60636.0,0.0,250573.0,6,2019
69030.0,0.0,167700.0,167871.0,171.0,201906,MX,0203194090,47,47,70,70,69030.0,0.0,167700.0,6,2019
1456918.0,0.0,4921948.0,4988258.0,66310.0,201906,MX,0203294000,47,47,70,70,1456918.0,0.0,4921948.0,6,2019
45597.0,0.0,190194.0,190804.0,610.0,201907,MX,0203194010,47,47,70,70,45597.0,0.0,190194.0,7,2019
91081.0,0.0,211448.0,211927.0,479.0,201907,MX,0203194090,47,47,70,70,91081.0,0.0,211448.0,7,2019
1034384.0,0.0,3459930.0,3507375.0,47445.0,201907,MX,0203294000,47,47,70,70,1034384.0,0.0,3459930.0,7,2019
